Date, ZC025YR, ZC050YR, ZC075YR, ZC100YR, ZC200YR, ZC500YR, ZC1000YR, ZC2000YR, ZC3000YR
2022-04-28,0.0139802,0.0181175,0.0212364,0.0243552,0.0253732,0.026338,0.0281877,0.0280755,0.0271404
2022-04-29,0.0140867,0.01902,0.0203868,0.0217536,0.0262751,0.0272925,0.028804,0.0290012,0.027653
2022-05-02,0.0143214,0.01929,0.02042345,0.0215569,0.0265796,0.0278562,0.0295345,0.0296048,0.0281857
2022-05-03,0.0145298,0.01869,0.0200889,0.0214878,0.0270695,0.0281711,0.0296447,0.0298016,0.0282697
2022-05-04,0.0143898,0.01898,0.0201984,0.0214168,0.0260894,0.0272667,0.0291746,0.0296503,0.0280608
2022-05-05,0.0143704,0.01898,0.02016195,0.0213439,0.0268802,0.0283796,0.0303578,0.0305655,0.0290133
2022-05-06,0.0147132,0.01901,0.0201395,0.021269,0.0269323,0.0288673,0.0312163,0.0314832,0.0298152
2022-05-09,0.0157915,0.0188,0.0199162,0.0210324,0.0260765,0.027762,0.0303059,0.0308663,0.0292069
2022-05-10,0.0158991,0.01869,0.0198197,0.0209494,0.0263326,0.0278183,0.0301931,0.030868,0.0291796
2022-05-11,0.0140054,0.01884,0.0224758,0.0256943,0.0269408,0.0280072,0.0300857,0.0304208,0.0290182
2022-05-12,0.0132444,0.0186101,0.021666,0.0247218,0.0260359,0.0272803,0.0294538,0.029991,0.028585
2022-05-13,0.0133696,0.0187878,0.0219754,0.025163,0.0263197,0.0275105,0.0298043,0.0303176,0.0288975
2022-05-16,0.0134947,0.0189522,0.0220636,0.0251751,0.026138,0.0271201,0.0293826,0.0301662,0.028751
2022-05-17,0.0136555,0.019366,0.022609,0.025852,0.0271997,0.0283322,0.0303862,0.031178,0.029729
2022-05-18,0.0137408,0.0198299,0.0230969,0.0263639,0.0272613,0.0281468,0.0297275,0.0301517,0.0287513
2022-05-19,0.0137571,0.0197039,0.0228408,0.0259776,0.0266594,0.0274071,0.0290278,0.0296629,0.0282095
2022-05-20,0.0139528,0.019842,0.0229356,0.0260292,0.026128,0.0269587,0.0285615,0.0292063,0.0277191
2022-05-24,0.0142685,0.0196643,0.0225293,0.0253943,0.0254063,0.0263615,0.028273,0.0290127,0.0275311
2022-05-25,0.0144519,0.0197838,0.0224434,0.0250879,0.0250148,0.0260073,0.0278699,0.0287358,0.0272495
2022-05-26,0.0145384,0.0199535,0.0222151,0.0244767,0.0251851,0.0261915,0.0282902,0.029272,0.0277761
2022-05-27,0.01449,0.0199614,0.0223002,0.024639,0.025203,0.0260956,0.0281012,0.0289343,0.0274574
2022-05-30,0.0146369,0.0201406,0.0225838,0.0250269,0.0257249,0.0265772,0.028495,0.0291098,0.0275771
2022-05-31,0.0147583,0.0205145,0.0231021,0.0256897,0.026399,0.0272593,0.0292772,0.0295939,0.0281001
2022-06-01,0.0151936,0.021505,0.0242525,0.027,0.0275954,0.0285603,0.0299457,0.0297462,0.0282853
2022-06-02,0.0154475,0.0218931,0.024685,0.027477,0.0281376,0.0289053,0.0301627,0.0299134,0.0284698
2022-06-03,0.0158603,0.0224193,0.0253107,0.0282021,0.0288386,0.0295124,0.0307615,0.0303168,0.0290506
2022-06-06,0.0166316,0.023165,0.0262029,0.0292407,0.029873,0.0308427,0.0318923,0.0315601,0.0303497
2022-06-07,0.0170619,0.0236427,0.0267358,0.029829,0.0300495,0.0309857,0.0319684,0.031715,0.0305819
2022-06-08,0.0174083,0.0238377,0.0270717,0.0303057,0.0306927,0.0317542,0.0327279,0.0323877,0.0312841
2022-06-09,0.0174359,0.0237518,0.0269545,0.0301573,0.0303949,0.031425,0.0324244,0.0319768,0.0308873
2022-06-10,0.0179133,0.0244528,0.0279852,0.0315176,0.0321042,0.0330521,0.0334312,0.0325241,0.0313379
2022-06-13,0.0191345,0.0253029,0.0290218,0.0327406,0.0335296,0.0346315,0.0349843,0.0337291,0.0323468
2022-06-14,0.0197421,0.0259744,0.029843,0.0337115,0.0342177,0.0354203,0.0360726,0.0346524,0.0332466
2022-06-15,0.0198862,0.0257997,0.0294056,0.0330114,0.0324697,0.0337372,0.0347724,0.0342877,0.0328429
2022-06-16,0.0199341,0.0256456,0.0291081,0.0325706,0.0320881,0.0329697,0.034036,0.0336682,0.032245
2022-06-17,0.0199754,0.0255525,0.0289607,0.032369,0.0320894,0.0330257,0.0341112,0.0338352,0.0324239
2022-06-20,0.0202215,0.0258624,0.0294552,0.033048,0.0326641,0.0335054,0.0345336,0.0338189,0.0324643
2022-06-21,0.0204008,0.0261955,0.0298471,0.0334986,0.0331344,0.0338854,0.0350581,0.0347398,0.0333628
2022-06-22,0.0205765,0.0266743,0.0297684,0.0328457,0.0322225,0.0328781,0.0341019,0.0341368,0.0327475
2022-06-23,0.0206749,0.0262668,0.0288654,0.031464,0.030784,0.0314476,0.0329867,0.0334239,0.0322237
2022-06-24,0.0207165,0.0262764,0.0289512,0.031626,0.0309044,0.0317439,0.0333063,0.0336867,0.0324956
2022-06-27,0.0209233,0.0265759,0.0292954,0.0320148,0.0315074,0.0322493,0.0338654,0.0341463,0.0329515
2022-06-28,0.0209724,0.0266681,0.0294482,0.0322283,0.0314071,0.0320377,0.0335514,0.0334987,0.0324219
2022-06-29,0.0210502,0.0266907,0.0293773,0.0320639,0.0312435,0.0315094,0.0328815,0.0324918,0.031579
2022-06-30,0.0211197,0.0265523,0.0291971,0.0318418,0.030854,0.0308722,0.0323073,0.0319709,0.031087
2022-07-04,0.0213566,0.0268737,0.0294248,0.031976,0.0304578,0.0302241,0.0317735,0.031513,0.0306159
2022-07-05,0.0214325,0.0270294,0.0293972,0.0317649,0.0298085,0.0292189,0.0308912,0.0309117,0.0300129
2022-07-06,0.0216138,0.0275968,0.0301642,0.0327316,0.0310144,0.0303087,0.0318768,0.0315476,0.0306595
2022-07-07,0.0217372,0.0277446,0.0304471,0.0331496,0.0316794,0.0308904,0.0322626,0.0319572,0.0309648
2022-07-08,0.0217753,0.0279777,0.0307634,0.033549,0.0324171,0.031739,0.0329542,0.0322515,0.0313076
2022-07-11,0.0223488,0.0281393,0.030865,0.0335907,0.0321861,0.031311,0.0324665,0.0320182,0.0309191
2022-07-12,0.0224125,0.0278508,0.0304696,0.0330885,0.0315339,0.0306976,0.0318623,0.0316198,0.0304885
2022-07-13,0.0256098,0.0296363,0.0319945,0.0343527,0.0324786,0.0308383,0.0314359,0.0311569,0.0299049
2022-07-14,0.025915,0.0302417,0.0325413,0.0348409,0.0321824,0.030958,0.031393,0.0313055,0.0300094
2022-07-15,0.0259092,0.030043,0.0322011,0.0343592,0.0315995,0.0303265,0.0307393,0.0309931,0.0296373
2022-07-18,0.0261708,0.0303857,0.0324397,0.0344937,0.0317123,0.0303159,0.0307692,0.0313241,0.0299462
2022-07-19,0.0262768,0.0308771,0.0330589,0.0352407,0.0325082,0.0307498,0.0308386,0.0310698,0.0298772
2022-07-20,0.026298,0.0310358,0.0331596,0.0352834,0.032588,0.0310134,0.0310981,0.0310562,0.0299458
2022-07-21,0.0267665,0.0317972,0.0330713,0.0343454,0.0313733,0.0295635,0.0296357,0.0298047,0.028774
2022-07-22,0.0265635,0.0311584,0.0321673,0.0331761,0.0302618,0.0280647,0.0283724,0.0289393,0.0278403
2022-07-25,0.0267498,0.0313424,0.0323504,0.0333584,0.0306764,0.0284955,0.0286844,0.0290275,0.0282273
2022-07-26,0.0266377,0.0315055,0.0325227,0.0335398,0.030773,0.0281101,0.02819,0.0288295,0.0279469
2022-07-27,0.0267312,0.0314451,0.0324671,0.0334891,0.0303446,0.0276631,0.0278144,0.0288608,0.0280482
2022-07-28,0.0267768,0.0309274,0.0315241,0.0321208,0.0287897,0.0259621,0.0263468,0.0281839,0.0273933
2022-07-29,0.0268274,0.0308925,0.0316169,0.0323414,0.0291188,0.0259428,0.0263442,0.0282037,0.0275313
2022-08-02,0.0270944,0.0320375,0.0327202,0.0334029,0.0304291,0.0272243,0.0273162,0.0285815,0.028161
2022-08-03,0.028247,0.0325028,0.0335891,0.0346754,0.0312612,0.0275796,0.0272232,0.0278912,0.0275468
2022-08-04,0.0284197,0.0323792,0.0333689,0.0343586,0.0308607,0.0269791,0.0267641,0.0279785,0.0274526
2022-08-05,0.0285509,0.0325878,0.033765,0.0349422,0.0319162,0.0279142,0.0275216,0.0284177,0.027891
2022-08-08,0.0285809,0.0326217,0.0338773,0.0351329,0.0317442,0.0275957,0.0269056,0.0279411,0.0273543
2022-08-09,0.0285883,0.0327716,0.0341149,0.0354581,0.0321556,0.0279596,0.0271702,0.0281671,0.0275606
2022-08-10,0.0285005,0.0322982,0.0333661,0.034434,0.0312642,0.0274506,0.0267989,0.0280775,0.0274601
2022-08-11,0.0285361,0.0324598,0.0336669,0.034874,0.0320024,0.0283696,0.0278976,0.0291974,0.0285869
2022-08-12,0.0284147,0.0324966,0.0337925,0.0350884,0.0319042,0.0280163,0.0274738,0.0288781,0.0282996
2022-08-15,0.0287045,0.0326265,0.0338367,0.0350469,0.0316082,0.0276975,0.0270936,0.0286915,0.0282366
2022-08-16,0.0289735,0.0335095,0.034918,0.0363264,0.0327005,0.0283839,0.0275726,0.028512,0.0281798
2022-08-17,0.0297382,0.0338459,0.0352823,0.0367187,0.0334298,0.029323,0.0285027,0.0291163,0.0287029
2022-08-18,0.0298954,0.0345857,0.0356777,0.0367697,0.033282,0.0293801,0.0283722,0.0290009,0.028596
2022-08-19,0.03014,0.034761,0.0358656,0.0369701,0.0336957,0.0300802,0.0293885,0.0294601,0.029016
2022-08-22,0.0307565,0.03506,0.0361676,0.0372751,0.0342631,0.0307157,0.0299947,0.0300655,0.0296404
2022-08-23,0.030869,0.0351903,0.036334,0.0374776,0.0342872,0.0309992,0.0303608,0.030255,0.0298367
2022-08-24,0.0312876,0.0352665,0.0364667,0.0376669,0.0345864,0.0315585,0.0308602,0.0307738,0.0302821
2022-08-25,0.0314357,0.0353393,0.0364983,0.0376573,0.0345259,0.0310513,0.0300316,0.0302021,0.0296423
2022-08-26,0.0316291,0.0354543,0.0366846,0.0379148,0.0349572,0.0311825,0.0301193,0.0299793,0.029437
2022-08-29,0.0320693,0.0358831,0.0371304,0.0383776,0.0355516,0.0317407,0.0306301,0.0303682,0.0297458
2022-08-30,0.0326577,0.036305,0.0376709,0.0390368,0.0359735,0.0317131,0.0303504,0.0300197,0.0293732
2022-08-31,0.0327055,0.0360975,0.037423,0.0387485,0.0360656,0.032017,0.030912,0.0305313,0.0297698
2022-09-01,0.0328077,0.0362411,0.0375798,0.0389185,0.036261,0.0322573,0.0316534,0.0313352,0.0304883
2022-09-02,0.0328719,0.0359935,0.0372731,0.0385526,0.0354528,0.0313678,0.0309118,0.0307764,0.0300371
2022-09-06,0.0331884,0.0361748,0.0374884,0.0388019,0.0356948,0.0319375,0.0317702,0.0317746,0.0310435
2022-09-07,0.0336145,0.036215,0.0374572,0.0386995,0.03561,0.0316439,0.0312236,0.0316284,0.0308825
2022-09-08,0.0336821,0.0364371,0.037739,0.0390409,0.0361815,0.0322311,0.0318773,0.0323035,0.0315991
2022-09-09,0.033765,0.0363394,0.0376172,0.0388949,0.035727,0.0316204,0.0312794,0.0318064,0.0311111
2022-09-12,0.0337178,0.0365353,0.0377566,0.038978,0.0356596,0.0314948,0.0314047,0.0320282,0.0312644
2022-09-13,0.0343411,0.0373795,0.0386769,0.0399743,0.0367925,0.0322649,0.0319595,0.0319438,0.0311672
2022-09-14,0.0348617,0.0379604,0.0391772,0.0403832,0.0370968,0.0322681,0.0315347,0.0313919,0.0305487
2022-09-15,0.0350382,0.038384,0.0395958,0.0408076,0.0377114,0.0325294,0.0314039,0.0308795,0.0300463
2022-09-16,0.0352063,0.0383169,0.0396076,0.0408983,0.0373596,0.0322775,0.031235,0.0310606,0.0302104
2022-09-19,0.0353709,0.0386784,0.0399203,0.0411622,0.0375024,0.0323879,0.0311607,0.0307349,0.0299363
2022-09-20,0.0354062,0.038432,0.0395331,0.0406342,0.0371716,0.0320359,0.0308668,0.0306166,0.0297896
2022-09-21,0.0356151,0.0384529,0.0395518,0.0406507,0.0372123,0.0315391,0.0301323,0.0298823,0.0289784
2022-09-22,0.0357334,0.0386381,0.0397227,0.0408073,0.0372737,0.0321223,0.0309459,0.0305085,0.0294381
2022-09-23,0.0359412,0.0386032,0.0396585,0.0407137,0.0371457,0.0320454,0.0304729,0.0302616,0.0290835
2022-09-26,0.0361974,0.0389822,0.0401957,0.0414092,0.0378589,0.03303,0.0317825,0.0309394,0.0296839
2022-09-27,0.0363657,0.0392552,0.0406261,0.041997,0.0383483,0.0340766,0.0330458,0.0325802,0.0311197
2022-09-28,0.0363284,0.0389243,0.0400029,0.0410814,0.0368888,0.0319935,0.0304266,0.030402,0.0289076
2022-09-29,0.0362828,0.0389132,0.0399966,0.04108,0.0373625,0.0326681,0.0315094,0.0317298,0.0303477
2022-10-03,0.0363528,0.0387481,0.0397292,0.0407104,0.0370643,0.0323469,0.0312532,0.0322391,0.0309101
2022-10-04,0.036277,0.0383351,0.0392519,0.0401688,0.0368879,0.0321348,0.0310918,0.0319978,0.0308188
2022-10-05,0.0363933,0.038604,0.0398043,0.0410047,0.0380361,0.0335183,0.0325783,0.0330534,0.0316658
2022-10-06,0.03662,0.0393956,0.0408113,0.042227,0.0393539,0.0341867,0.0330276,0.033091,0.0316003
2022-10-07,0.0368662,0.0400114,0.04145,0.0428886,0.0399393,0.0347901,0.0335985,0.0333275,0.0318864
2022-10-11,0.0375764,0.0403979,0.0418362,0.0432745,0.0404427,0.0354152,0.0346375,0.0342627,0.0328383
2022-10-12,0.0377552,0.0408132,0.0422409,0.0436597,0.0397962,0.0349678,0.0341581,0.0345991,0.0331939
2022-10-13,0.0379269,0.0412179,0.0425385,0.0438591,0.0404022,0.0351101,0.0339273,0.0342398,0.0327283
2022-10-14,0.0381561,0.0414483,0.0429005,0.0443527,0.0409283,0.0356466,0.0345687,0.0348568,0.0334829
2022-10-17,0.0387747,0.0416251,0.0430368,0.0444485,0.0406186,0.0352552,0.0340887,0.0348868,0.0336365
2022-10-18,0.0389096,0.0414745,0.0427827,0.0440909,0.039801,0.0342943,0.0333572,0.034377,0.0330351
2022-10-19,0.0394365,0.0423898,0.0436252,0.0448605,0.0414008,0.0363007,0.0353069,0.0361497,0.0347964
2022-10-20,0.039936,0.0432507,0.0445906,0.0459305,0.0422431,0.0376226,0.0364241,0.0374206,0.0360374
2022-10-21,0.0397238,0.0431129,0.0443419,0.0455709,0.0411222,0.0365355,0.0359877,0.0376842,0.0364028
2022-10-24,0.0404296,0.0431885,0.0443097,0.0454309,0.0409729,0.0363825,0.0356667,0.0373726,0.0360699
2022-10-25,0.0408025,0.0437803,0.0448387,0.0458972,0.040947,0.0357527,0.0348013,0.0366615,0.0354012
2022-10-26,0.0393541,0.0414186,0.0423483,0.043278,0.038306,0.0333375,0.0329268,0.0351132,0.0339397
2022-10-27,0.0393835,0.0412745,0.0421023,0.0429301,0.0377705,0.0325391,0.0320472,0.0341335,0.0328211
2022-10-28,0.0394299,0.0413541,0.0423482,0.0433422,0.0378789,0.0330964,0.0323278,0.0340101,0.0326688
2022-10-31,0.0396118,0.041918,0.0428121,0.0437061,0.0387898,0.033494,0.0327168,0.0341851,0.0327944
2022-11-01,0.0396275,0.0418633,0.0427332,0.0436031,0.0387688,0.0334527,0.0324257,0.0334413,0.0321314
2022-11-02,0.0396252,0.0418743,0.042804,0.0437336,0.0390166,0.033926,0.0331482,0.0342736,0.0328705
2022-11-03,0.0398055,0.0422865,0.043399,0.0445114,0.0401041,0.0350418,0.0339345,0.0347807,0.0334439
2022-11-04,0.0399076,0.0427857,0.0441354,0.0454852,0.0407909,0.0358456,0.0349802,0.0358942,0.0345566
2022-11-07,0.0403614,0.0431308,0.0445063,0.0458818,0.0413327,0.036771,0.0359933,0.0371073,0.0357371
2022-11-08,0.0403052,0.0432238,0.0446427,0.0460617,0.0409865,0.0357797,0.0346712,0.0359848,0.0346756
2022-11-09,0.0408785,0.0435073,0.0448404,0.0461669,0.0405062,0.03505,0.0339749,0.0356169,0.0342836
2022-11-10,0.0402711,0.0422439,0.043041,0.0438381,0.0377418,0.0322459,0.0315408,0.0335459,0.0323918
2022-11-14,0.0403804,0.0427232,0.0435438,0.0443645,0.0381806,0.0324955,0.0317108,0.033487,0.0323864
2022-11-15,0.0403986,0.0427939,0.0436025,0.0444111,0.0380158,0.0323359,0.0313583,0.0331329,0.031967
2022-11-16,0.0403863,0.0432223,0.0439665,0.0447108,0.0378049,0.0317019,0.030453,0.0319822,0.0309408
2022-11-17,0.0405177,0.0434698,0.0442432,0.0450166,0.0387517,0.032208,0.0309219,0.0325718,0.0314569
2022-11-18,0.0402418,0.0434136,0.0442576,0.0451015,0.0391409,0.0323662,0.0310071,0.0328399,0.0317902
2022-11-21,0.0407551,0.0434784,0.0443934,0.0453084,0.0387652,0.0319714,0.0305813,0.0320502,0.0310837
2022-11-22,0.0408532,0.0435119,0.0445266,0.0455412,0.0387372,0.0314617,0.0301151,0.031362,0.0304265
2022-11-23,0.0408811,0.0435223,0.0445514,0.0455804,0.0385814,0.03096,0.0295191,0.0303714,0.0294525
2022-11-24,0.0407394,0.0433988,0.0443012,0.0452037,0.0381326,0.0303261,0.0290187,0.0300931,0.0291422
2022-11-25,0.0401694,0.0432811,0.0443088,0.0453364,0.038141,0.0302589,0.0289417,0.0300363,0.0291018
2022-11-28,0.0406345,0.0434073,0.0443486,0.04529,0.0385018,0.0304855,0.0292321,0.030108,0.0292904
2022-11-29,0.0409275,0.0434822,0.0444857,0.0454892,0.0388536,0.0310628,0.0297134,0.0305994,0.0297894
2022-11-30,0.0410021,0.0434927,0.0443986,0.0453046,0.0382538,0.0304865,0.0293911,0.0305767,0.0297515
2022-12-01,0.0410719,0.0430154,0.0437264,0.0444374,0.0371166,0.0292302,0.0280939,0.0291664,0.0283202
2022-12-02,0.0408073,0.0430986,0.0437756,0.0444526,0.0367899,0.0289498,0.0274975,0.0284796,0.0275468
2022-12-05,0.0410887,0.0429889,0.0437311,0.0444732,0.0373289,0.029406,0.0281274,0.0288394,0.0279395
2022-12-06,0.0409791,0.0430419,0.0438432,0.0446445,0.037038,0.0288904,0.0275359,0.0282304,0.0273316
2022-12-07,0.0421192,0.0437308,0.0444506,0.045167,0.0369515,0.0285696,0.0273737,0.0280456,0.0270112
2022-12-08,0.0423806,0.0439085,0.0444758,0.0450431,0.037297,0.0289618,0.0277611,0.0280193,0.0269558
2022-12-09,0.0421228,0.0438171,0.0443841,0.0449512,0.0376072,0.0294786,0.0285818,0.0289273,0.0276853
2022-12-12,0.042182,0.04392,0.0445336,0.0451472,0.0378973,0.0298464,0.0290583,0.0295882,0.0282934
2022-12-13,0.0420982,0.0436794,0.0442719,0.0448644,0.036789,0.0289412,0.028418,0.029348,0.0279939
2022-12-14,0.0421035,0.0436664,0.0442654,0.0448645,0.0363545,0.0284182,0.0281167,0.0293212,0.0281453
2022-12-15,0.0421796,0.0437656,0.0444355,0.0451053,0.0360064,0.0279643,0.0277808,0.0288831,0.0277749
2022-12-16,0.0420983,0.0439062,0.0444888,0.0450713,0.0358182,0.0281357,0.0281109,0.0294633,0.0283997
2022-12-19,0.0423246,0.043952,0.0446133,0.0452745,0.0357721,0.0287584,0.0291137,0.0303624,0.029442
2022-12-20,0.0424876,0.0440339,0.0446119,0.0451898,0.0364615,0.0296466,0.0301847,0.0310426,0.030038
2022-12-21,0.0429828,0.0443313,0.0449201,0.0455088,0.0365224,0.0296561,0.0302113,0.0310316,0.0300151
2022-12-22,0.0429905,0.0445276,0.0451953,0.0458631,0.0373506,0.0304519,0.0308116,0.0314974,0.0305322
2022-12-23,0.0427538,0.0448905,0.045684,0.0464774,0.0384503,0.0313929,0.0316107,0.0321977,0.0312476
2022-12-28,0.0431309,0.0451564,0.0460109,0.0468653,0.0393067,0.0326514,0.0328469,0.0332803,0.0323875
2022-12-29,0.0431602,0.045285,0.0461592,0.0470334,0.03919,0.0325952,0.0325964,0.0328047,0.0319811
2022-12-30,0.042991,0.0453389,0.0462791,0.0472193,0.0396168,0.0330797,0.0328743,0.0332207,0.0323466
2023-01-03,0.0432807,0.0455515,0.0464608,0.0473701,0.0392037,0.0322848,0.0319805,0.0325168,0.031718
2023-01-04,0.0433079,0.0456102,0.0465117,0.0474131,0.0388555,0.0317272,0.0312658,0.0317744,0.0310635
2023-01-05,0.0435996,0.046272,0.0470749,0.0478778,0.0392462,0.0321056,0.0315585,0.0317897,0.0311083
2023-01-06,0.0434269,0.0460574,0.0467395,0.0474216,0.0385291,0.0312114,0.0307294,0.0313085,0.0305351
2023-01-09,0.0436727,0.0461524,0.0466337,0.0471151,0.0382494,0.0310668,0.0306897,0.0314112,0.0306051
2023-01-10,0.0437245,0.0462693,0.0468186,0.0473679,0.0382641,0.0311416,0.0309834,0.0316845,0.0308967
2023-01-11,0.0437858,0.0462581,0.0467527,0.0472474,0.0376375,0.0301823,0.0299848,0.0307619,0.0299703
2023-01-12,0.0440462,0.0463561,0.0467653,0.0471745,0.0369071,0.0291677,0.0287909,0.0296298,0.0289064
2023-01-13,0.0439889,0.046224,0.0466216,0.0470192,0.0367659,0.0289838,0.028771,0.0296943,0.0289202
2023-01-16,0.0442304,0.046102,0.0464138,0.0467257,0.0357715,0.0285735,0.0285704,0.0294807,0.0288018
2023-01-17,0.0444394,0.0459416,0.0462004,0.0464593,0.0355773,0.0283299,0.0285402,0.0295658,0.0289246
2023-01-18,0.0443059,0.0453859,0.045438,0.0454901,0.034655,0.0269998,0.0273282,0.028651,0.0282219
2023-01-19,0.0441785,0.0454381,0.0454751,0.0455121,0.034981,0.0272627,0.0275488,0.0286597,0.0282525
2023-01-20,0.0440578,0.0453513,0.0454574,0.0455634,0.0357023,0.0282018,0.0284475,0.0295697,0.0290788
2023-01-23,0.0442163,0.0456858,0.0457838,0.0458819,0.0362795,0.0285976,0.028853,0.0302943,0.029654
2023-01-24,0.0442026,0.0457142,0.0458159,0.0459176,0.0359404,0.0282643,0.0285333,0.0300884,0.0294563
2023-01-25,0.044166,0.0455103,0.0454776,0.0454448,0.035217,0.0277549,0.0279338,0.0293859,0.0289236
2023-01-26,0.0443313,0.0457267,0.0456917,0.0456567,0.0357328,0.0284738,0.0284819,0.0295892,0.0291064
2023-01-27,0.0441435,0.0456347,0.0456631,0.0456915,0.0364505,0.0289882,0.0288376,0.0298596,0.0293692
2023-01-30,0.0444801,0.0458251,0.0459055,0.0459859,0.0369811,0.0291492,0.0290956,0.0299705,0.029367
2023-01-31,0.0444175,0.0459073,0.0460667,0.0462262,0.0370836,0.02913,0.0291606,0.0302266,0.0295594
2023-02-01,0.0448126,0.0458779,0.0459847,0.0460855,0.0362373,0.0281874,0.0283768,0.0297088,0.029161
2023-02-02,0.0447252,0.0459512,0.0460229,0.0460946,0.0361729,0.0281002,0.0282174,0.0298448,0.0291806
2023-02-03,0.0446121,0.0462438,0.046509,0.0467743,0.0375288,0.0292686,0.0291712,0.0304431,0.0298094
2023-02-06,0.0449141,0.046528,0.0469148,0.0473016,0.0385847,0.0304561,0.03026,0.0311858,0.03059
2023-02-07,0.0449132,0.04662,0.0470958,0.0475715,0.0387642,0.0307819,0.0306956,0.0315908,0.0309943
2023-02-08,0.0449205,0.0466243,0.0471166,0.0476088,0.0384066,0.0302508,0.030049,0.0311052,0.0304799
2023-02-09,0.0449062,0.0466022,0.0470608,0.0475195,0.0389368,0.0307287,0.0304806,0.0314027,0.0308491
2023-02-10,0.0451157,0.0470035,0.0477513,0.0484991,0.0400186,0.031702,0.0314412,0.0319906,0.0314922
2023-02-13,0.0454861,0.0472475,0.0480002,0.0487529,0.039893,0.0313376,0.0309466,0.0314673,0.0309345
2023-02-14,0.0456593,0.0473974,0.0482135,0.0490295,0.0409943,0.0324185,0.0317457,0.0320729,0.0315136
2023-02-15,0.0458346,0.0473539,0.0481773,0.0490007,0.0407472,0.0328223,0.0325086,0.0329592,0.0323782
2023-02-16,0.0458282,0.0472722,0.0479903,0.0487084,0.0404345,0.0330664,0.0327214,0.0332295,0.0325396
2023-02-17,0.0459598,0.0470921,0.0477525,0.0484129,0.0403765,0.0330691,0.032707,0.0329669,0.0323057
2023-02-21,0.0459628,0.0473048,0.0479886,0.0486724,0.0412106,0.0344203,0.0340082,0.0338935,0.0331991
2023-02-22,0.0458157,0.0471298,0.0477776,0.0484254,0.0409279,0.0340186,0.033481,0.0334331,0.0327038
2023-02-23,0.0457435,0.0470028,0.0476747,0.0483466,0.0409409,0.0335918,0.0329694,0.0329824,0.0321533
2023-02-24,0.045547,0.0469633,0.0477228,0.0484822,0.0415755,0.0344324,0.0335869,0.0333434,0.032421
2023-02-27,0.0457998,0.047126,0.0478682,0.0486103,0.0414322,0.0342726,0.0335874,0.0332613,0.0323159
2023-02-28,0.0456567,0.0468892,0.0476437,0.0483983,0.0409987,0.0338088,0.0331354,0.0327903,0.0317328
2023-03-01,0.0456081,0.0467342,0.0474295,0.0481248,0.0415722,0.0345327,0.0339422,0.0332932,0.0322126
2023-03-02,0.0456133,0.0467888,0.0475036,0.0482184,0.0417761,0.0351623,0.0346273,0.0340067,0.0329699
2023-03-03,0.0452982,0.0464983,0.0472908,0.0480832,0.0410359,0.0340242,0.0331819,0.0325702,0.0315566
2023-03-06,0.0454571,0.0465985,0.0473068,0.048015,0.0413265,0.0343025,0.033433,0.0328988,0.0319629
2023-03-07,0.0453426,0.0467557,0.0474929,0.0482301,0.0419825,0.0341141,0.0330282,0.0323422,0.0314517
2023-03-08,0.0454537,0.0468484,0.0476056,0.0483628,0.0416829,0.0334044,0.0323692,0.0316686,0.0308738
2023-03-09,0.0454594,0.0468868,0.0476581,0.0484294,0.0403974,0.0321108,0.0315532,0.0309572,0.0302664
2023-03-10,0.0453971,0.0463521,0.0468557,0.0473592,0.038565,0.0304238,0.0297957,0.0296354,0.0289297
2023-03-13,0.0443097,0.0436001,0.0430201,0.04244,0.0344691,0.0277251,0.0275876,0.0286467,0.0280635
2023-03-14,0.0445686,0.044526,0.0444328,0.0443396,0.0362195,0.0287772,0.0288155,0.0296783,0.0291252
2023-03-15,0.0442355,0.0430193,0.0423007,0.0415821,0.0340604,0.0273124,0.0277938,0.0294324,0.0288779
2023-03-16,0.044336,0.0439689,0.0436226,0.0432764,0.0362085,0.0292001,0.0290577,0.0303734,0.0297737
2023-03-17,0.0439113,0.0435063,0.043104,0.0427017,0.0344649,0.0276422,0.027814,0.0296798,0.0290364
2023-03-20,0.0440607,0.0437505,0.0434762,0.0432018,0.035194,0.0283118,0.0281974,0.030214,0.0293571
2023-03-21,0.0441506,0.0445172,0.0443252,0.0441333,0.0359455,0.0289705,0.0288554,0.030737,0.0298858
2023-03-22,0.0441541,0.0440038,0.0434359,0.042868,0.0339836,0.027007,0.027132,0.0296512,0.0288216
2023-03-23,0.0441268,0.0437432,0.0431479,0.0425526,0.0335229,0.0268374,0.027531,0.0302808,0.0294057
2023-03-24,0.044099,0.0428333,0.0421569,0.0414805,0.0334627,0.0270258,0.0274509,0.0299691,0.0289628
2023-03-27,0.0441311,0.0440921,0.0438508,0.0436094,0.0353142,0.0288413,0.0289778,0.0312046,0.0300705
2023-03-28,0.0441378,0.0444654,0.0443215,0.0441775,0.0359831,0.0292522,0.029348,0.031398,0.0303741
2023-03-29,0.044251,0.0434909,0.0427307,0.0419706,0.0364908,0.0296795,0.029307,0.0314357,0.0302796
2023-03-30,0.043929,0.0448475,0.0449271,0.0450067,0.0365846,0.0296575,0.0292146,0.0313419,0.0301551
2023-03-31,0.0440047,0.0448086,0.0448965,0.0449845,0.0364244,0.0292479,0.0289494,0.0312534,0.0301445
